vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2019-10-23T16:59:09.000,2019-10-23T17:15:15.000,3,1.70,1,Y,158,68,1,11.5,3.5,0.5,3.15,0,0.3,18.95,2.5
2,2019-10-23T16:41:47.000,2019-10-23T17:37:16.000,1,9.50,1,N,138,25,1,39.5,1,0.5,8.26,0,0.3,49.56,0
1,2019-10-23T16:03:45.000,2019-10-23T16:16:25.000,1,2.60,1,N,138,129,4,12,1,0.5,0,0,0.3,13.8,0
1,2019-10-23T16:29:16.000,2019-10-23T17:09:37.000,1,7.40,1,N,138,16,1,31.5,1,0.5,5,0,0.3,38.3,0
2,2019-10-23T16:01:23.000,2019-10-23T17:04:54.000,1,8.97,1,N,138,142,1,43,1,0.5,9.46,0,0.3,56.76,2.5
2,2019-10-23T16:41:34.000,2019-10-23T17:13:02.000,1,4.78,1,N,112,33,2,21.5,1,0.5,0,0,0.3,23.3,0
2,2019-10-23T16:14:23.000,2019-10-23T16:38:48.000,1,2.32,1,N,164,230,1,15.5,1,0.5,3.96,0,0.3,23.76,2.5
2,2019-10-23T16:43:16.000,2019-10-23T16:48:23.000,1,0.91,1,N,230,43,1,5.5,1,0.5,1.96,0,0.3,11.76,2.5
2,2019-10-23T16:54:02.000,2019-10-23T17:16:28.000,1,4.06,1,N,239,249,1,17,1,0.5,4.26,0,0.3,25.56,2.5
1,2019-10-23T16:20:28.000,2019-10-23T17:13:22.000,2,8.30,1,N,138,186,1,39,3.5,0.5,0,6.12,0.3,49.42,2.5
1,2019-10-23T16:38:05.000,2019-10-23T16:57:33.000,1,6.10,1,N,88,141,1,20,3.5,0.5,1.22,0,0.3,25.52,2.5
2,2019-10-23T16:45:47.000,2019-10-23T17:07:44.000,1,6.72,1,N,209,263,1,21.5,1,0.5,3.75,0,0.3,29.55,2.5
2,2019-10-23T16:05:09.000,2019-10-23T16:19:44.000,2,1.62,1,N,239,237,1,10.5,1,0.5,2.96,0,0.3,17.76,2.5
2,2019-10-23T16:22:57.000,2019-10-23T16:29:11.000,2,0.99,1,N,237,142,1,6,1,0.5,2.06,0,0.3,12.36,2.5
2,2019-10-23T16:13:00.000,2019-10-23T16:17:15.000,2,0.78,1,N,170,107,1,5,1,0.5,1.86,0,0.3,11.16,2.5
2,2019-10-23T16:18:45.000,2019-10-23T16:29:09.000,1,1.73,1,N,151,41,1,9,1,0.5,2.16,0,0.3,12.96,0
2,2019-10-23T16:12:39.000,2019-10-23T16:16:30.000,6,0.78,1,N,43,43,1,5,1,0.5,1.36,0,0.3,8.16,0
2,2019-10-23T16:03:51.000,2019-10-23T16:23:09.000,2,2.10,1,N,142,161,2,13,1,0.5,0,0,0.3,17.3,2.5
1,2019-10-23T16:01:31.000,2019-10-23T16:08:47.000,1,0.60,1,N,236,236,1,6,3.5,0.5,2.05,0,0.3,12.35,2.5
1,2019-10-23T16:12:43.000,2019-10-23T16:33:35.000,1,2.00,1,N,236,162,2,14,3.5,0.5,0,0,0.3,18.3,2.5
1,2019-10-23T16:43:25.000,2019-10-23T16:50:29.000,1,1.40,1,N,163,236,1,7.5,3.5,0.5,1.5,0,0.3,13.3,2.5
2,2019-10-23T16:03:58.000,2019-10-23T16:20:04.000,6,1.02,1,N,161,100,1,11,1,0.5,3.06,0,0.3,18.36,2.5
2,2019-10-23T16:21:40.000,2019-10-23T16:25:39.000,6,0.79,1,N,100,90,2,5,1,0.5,0,0,0.3,9.3,2.5
2,2019-10-23T16:28:05.000,2019-10-23T16:46:19.000,6,1.47,1,N,234,230,2,12,1,0.5,0,0,0.3,16.3,2.5
2,2019-10-23T16:55:48.000,2019-10-23T17:03:08.000,6,1.20,1,N,237,236,1,6.5,1,0.5,3.24,0,0.3,14.04,2.5
1,2019-10-23T16:22:00.000,2019-10-23T16:28:20.000,1,0.70,1,N,236,237,1,6,3.5,0.5,2.55,0,0.3,12.85,2.5
1,2019-10-23T16:33:03.000,2019-10-23T16:41:27.000,1,1.30,1,N,237,239,2,7.5,3.5,0.5,0,0,0.3,11.8,2.5
2,2019-10-23T16:30:30.000,2019-10-23T17:07:12.000,1,7.23,1,N,138,256,2,29.5,1,0.5,0,0,0.3,31.3,0
2,2019-10-23T16:17:21.000,2019-10-23T16:57:56.000,1,8.28,1,N,138,151,1,33,1,0.5,8.18,6.12,0.3,49.1,0
2,2019-10-23T17:00:30.000,2019-10-23T17:14:27.000,1,2.03,1,N,238,142,1,11,1,0.5,3.06,0,0.3,18.36,2.5
1,2019-10-23T16:15:25.000,2019-10-23T16:28:03.000,3,2.10,1,N,142,246,1,10,3.5,0.5,2.85,0,0.3,17.15,2.5
1,2019-10-23T16:30:57.000,2019-10-23T16:52:21.000,2,2.10,1,N,246,107,1,14,3.5,0.5,3.65,0,0.3,21.95,2.5
2,2019-10-23T16:19:29.000,2019-10-23T16:31:12.000,1,1.16,1,N,161,234,2,-8.5,-1,-0.5,0,0,-0.3,-12.8,-2.5
2,2019-10-23T16:19:29.000,2019-10-23T16:31:12.000,1,1.16,1,N,161,234,2,8.5,1,0.5,0,0,0.3,12.8,2.5
2,2019-10-23T16:33:59.000,2019-10-23T16:43:20.000,1,1.42,1,N,234,249,1,7.5,1,0.5,2.36,0,0.3,14.16,2.5
2,2019-10-23T16:44:07.000,2019-10-23T17:24:41.000,1,8.91,1,N,249,116,1,30,1,0.5,4,0,0.3,38.3,2.5
2,2019-10-23T15:57:38.000,2019-10-23T16:05:07.000,6,1.18,1,N,162,170,1,7,1,0.5,1,0,0.3,12.3,2.5
2,2019-10-23T16:06:29.000,2019-10-23T16:12:41.000,6,1.04,1,N,170,107,2,6,1,0.5,0,0,0.3,10.3,2.5
2,2019-10-23T16:15:34.000,2019-10-23T16:34:44.000,1,1.32,1,N,137,170,1,12.5,1,0.5,3.36,0,0.3,20.16,2.5
2,2019-10-23T16:42:05.000,2019-10-23T16:54:07.000,6,1.09,1,N,234,137,2,9,1,0.5,0,0,0.3,13.3,2.5
2,2019-10-23T16:10:09.000,2019-10-23T16:23:12.000,1,1.96,1,N,238,166,2,10,1,0.5,0,0,0.3,14.3,2.5
2,2019-10-23T16:48:39.000,2019-10-23T17:03:51.000,1,1.97,1,N,238,237,1,11.5,1,0.5,10,0,0.3,25.8,2.5
2,2019-10-23T16:08:12.000,2019-10-23T16:23:02.000,1,2.67,1,N,226,141,1,11,1,0.5,3.06,0,0.3,18.36,2.5
2,2019-10-23T16:39:37.000,2019-10-23T16:48:45.000,1,1.69,1,N,140,162,2,8,1,0.5,0,0,0.3,12.3,2.5
2,2019-10-23T16:51:06.000,2019-10-23T17:10:35.000,1,2.38,1,N,170,236,2,13.5,1,0.5,0,0,0.3,17.8,2.5
2,2019-10-23T16:07:53.000,2019-10-23T16:25:19.000,2,1.46,1,N,237,170,1,11.5,1,0.5,3.16,0,0.3,18.96,2.5
2,2019-10-23T16:29:21.000,2019-10-23T16:31:44.000,1,0.42,1,N,164,234,1,4,1,0.5,2.08,0,0.3,10.38,2.5
2,2019-10-23T16:35:33.000,2019-10-23T17:05:53.000,1,2.94,1,N,234,142,1,19.5,1,0.5,5.95,0,0.3,29.75,2.5
1,2019-10-23T16:02:48.000,2019-10-23T16:41:49.000,1,3.50,1,N,186,263,2,23.5,3.5,0.5,0,0,0.3,27.8,2.5
1,2019-10-23T16:20:33.000,2019-10-23T16:29:11.000,2,0.90,1,N,48,68,1,7,3.5,0.5,2.26,0,0.3,13.56,2.5
1,2019-10-23T16:30:34.000,2019-10-23T16:46:29.000,1,2.10,1,N,68,249,1,11.5,3.5,0.5,3.95,0,0.3,19.75,2.5
1,2019-10-23T16:53:43.000,2019-10-23T17:00:09.000,1,0.80,1,N,68,186,1,6,3.5,0.5,2.05,0,0.3,12.35,2.5
2,2019-10-23T16:06:43.000,2019-10-23T16:22:37.000,1,2.40,1,N,229,239,1,12.5,1,0.5,5.04,0,0.3,21.84,2.5
2,2019-10-23T16:07:58.000,2019-10-23T16:21:09.000,1,1.92,1,N,142,186,1,10,1,0.5,2.86,0,0.3,17.16,2.5
2,2019-10-23T16:24:50.000,2019-10-23T16:47:19.000,1,1.94,1,N,186,162,2,13.5,1,0.5,0,0,0.3,17.8,2.5
2,2019-10-23T16:48:25.000,2019-10-23T16:57:39.000,2,0.66,1,N,162,161,1,7,1,0.5,2.26,0,0.3,13.56,2.5
2,2019-10-23T16:59:39.000,2019-10-23T17:17:23.000,1,2.35,1,N,161,239,2,12.5,1,0.5,0,0,0.3,16.8,2.5
2,2019-10-23T16:14:50.000,2019-10-23T16:34:59.000,1,1.45,1,N,68,230,2,13,1,0.5,0,0,0.3,17.3,2.5
2,2019-10-23T16:36:39.000,2019-10-23T17:05:19.000,1,6.04,1,N,230,261,1,23.5,1,0.5,5.56,0,0.3,33.36,2.5
2,2019-10-23T16:11:40.000,2019-10-23T16:17:14.000,1,0.79,1,N,140,237,1,5.5,1,0.5,0,0,0.3,9.8,2.5
1,2019-10-23T16:20:13.000,2019-10-23T16:27:47.000,1,0.70,1,N,50,230,1,6.5,3.5,0.5,2.15,0,0.3,12.95,2.5
1,2019-10-23T16:32:35.000,2019-10-23T16:58:18.000,1,3.20,1,N,230,144,2,17,3.5,0.5,0,0,0.3,21.3,2.5
2,2019-10-23T16:09:17.000,2019-10-23T16:26:16.000,1,0.87,1,N,230,163,1,11,1,0.5,3.06,0,0.3,18.36,2.5
2,2019-10-23T16:29:44.000,2019-10-23T16:37:56.000,1,0.74,1,N,163,237,2,6.5,1,0.5,0,0,0.3,10.8,2.5
2,2019-10-23T16:53:44.000,2019-10-23T17:09:03.000,1,1.80,1,N,141,162,2,10.5,1,0.5,0,0,0.3,14.8,2.5
1,2019-10-23T16:37:50.000,2019-10-23T16:59:51.000,1,2.60,1,N,164,236,1,15,3.5,0.5,3.85,0,0.3,23.15,2.5
2,2019-10-23T16:17:15.000,2019-10-23T16:27:28.000,3,1.04,1,N,163,237,1,8,1,0.5,0,0,0.3,12.3,2.5
2,2019-10-23T16:28:12.000,2019-10-23T16:34:51.000,3,0.97,1,N,237,263,1,6,1,0.5,1.03,0,0.3,11.33,2.5
1,2019-10-23T16:23:51.000,2019-10-23T16:31:36.000,1,1.20,1,N,74,75,1,7,1,0.5,2,0,0.3,10.8,0
2,2019-10-23T16:17:38.000,2019-10-23T16:33:42.000,1,2.79,1,N,163,238,1,12.5,1,0.5,4.2,0,0.3,21,2.5
2,2019-10-23T16:41:06.000,2019-10-23T17:05:21.000,1,6.29,1,N,13,170,1,24,1,0.5,8.49,0,0.3,36.79,2.5
2,2019-10-23T16:07:59.000,2019-10-23T16:30:34.000,1,3.02,1,N,161,238,2,16,1,0.5,0,0,0.3,20.3,2.5
2,2019-10-23T16:56:29.000,2019-10-23T17:11:21.000,1,1.09,1,N,161,237,1,10,1,0.5,2.14,0,0.3,16.44,2.5
2,2019-10-23T16:53:52.000,2019-10-23T18:10:02.000,1,14.76,1,N,138,87,1,58,1,0.5,20.53,6.12,0.3,88.95,2.5
2,2019-10-23T16:40:38.000,2019-10-23T17:31:38.000,1,13.20,1,N,138,261,1,46,1,0.5,11.28,6.12,0.3,67.7,2.5
1,2019-10-23T16:20:26.000,2019-10-23T16:52:45.000,0,7.60,1,N,138,170,1,28.5,3.5,0.5,10,6.12,0.3,48.92,2.5
1,2019-10-23T16:54:44.000,2019-10-23T17:05:47.000,0,1.20,1,N,170,234,1,8.5,3.5,0.5,0.13,0,0.3,12.93,2.5
2,2019-10-23T16:28:24.000,2019-10-23T17:06:50.000,1,5.44,1,N,164,41,2,26,1,0.5,0,0,0.3,30.3,2.5
2,2019-10-23T16:09:44.000,2019-10-23T16:23:13.000,1,1.81,1,N,162,234,1,10.5,1,0.5,2.22,0,0.3,17.02,2.5
2,2019-10-23T16:27:56.000,2019-10-23T16:35:55.000,1,1.15,1,N,234,144,1,7,1,0.5,1.7,0,0.3,13,2.5
2,2019-10-23T16:38:48.000,2019-10-23T17:12:29.000,1,3.07,1,N,144,230,1,20.5,1,0.5,4.96,0,0.3,29.76,2.5
1,2019-10-23T16:33:18.000,2019-10-23T16:52:09.000,1,3.00,1,N,236,41,1,14.5,3.5,0.5,2.82,0,0.3,21.62,2.5
1,2019-10-23T16:31:05.000,2019-10-23T16:40:50.000,1,1.30,1,N,68,163,3,8,3.5,0.5,0,0,0.3,12.3,2.5
1,2019-10-23T16:44:41.000,2019-10-23T16:52:16.000,1,0.60,1,N,230,100,1,6.5,3.5,0.5,2,0,0.3,12.8,2.5
1,2019-10-23T16:55:29.000,2019-10-23T17:00:28.000,1,0.60,1,N,100,48,2,5,3.5,0.5,0,0,0.3,9.3,2.5
1,2019-10-23T16:27:38.000,2019-10-23T17:50:30.000,3,9.40,1,N,230,138,2,51,3.5,0.5,0,6.12,0.3,61.42,2.5
1,2019-10-23T16:22:48.000,2019-10-23T16:26:31.000,1,0.30,1,N,236,263,1,4,3.5,0.5,1,0,0.3,9.3,2.5
1,2019-10-23T16:30:10.000,2019-10-23T16:37:09.000,1,0.70,1,N,140,237,1,6,3.5,0.5,2.05,0,0.3,12.35,2.5
1,2019-10-23T16:42:49.000,2019-10-23T16:51:28.000,3,0.70,1,N,237,237,1,7,3.5,0.5,2.25,0,0.3,13.55,2.5
1,2019-10-23T16:53:57.000,2019-10-23T17:09:14.000,1,2.10,1,N,237,75,1,12,3.5,0.5,4.85,0,0.3,21.15,2.5
1,2019-10-23T16:45:59.000,2019-10-23T16:49:31.000,1,0.60,1,N,263,141,2,4.5,3.5,0.5,0,0,0.3,8.8,2.5
1,2019-10-23T16:52:22.000,2019-10-23T17:17:45.000,1,2.30,1,N,141,170,1,16.5,3.5,0.5,4.15,0,0.3,24.95,2.5
2,2019-10-23T16:12:24.000,2019-10-23T17:04:22.000,1,9.38,1,N,264,138,1,35,1,0.5,11.35,6.12,0.3,56.77,2.5
2,2019-10-23T16:10:37.000,2019-10-23T16:36:57.000,3,3.50,1,N,113,209,1,18.5,1,0.5,4.56,0,0.3,27.36,2.5
2,2019-10-23T16:43:24.000,2019-10-23T17:07:39.000,2,7.07,1,N,87,263,1,23,1,0.5,6.82,0,0.3,34.12,2.5
2,2019-10-23T16:39:06.000,2019-10-23T16:59:30.000,1,5.28,1,N,25,79,1,19.5,1,0.5,2.2,0,0.3,26,2.5
2,2019-10-23T16:19:22.000,2019-10-23T16:24:15.000,1,0.57,1,N,246,68,1,5,1,0.5,1.86,0,0.3,11.16,2.5
1,2019-10-23T16:11:25.000,2019-10-23T16:18:58.000,1,1.10,1,N,114,234,1,6.5,3.5,0.5,2.16,0,0.3,12.96,2.5
1,2019-10-23T16:28:41.000,2019-10-23T17:38:32.000,1,17.00,2,N,107,132,1,52,7,0.5,10,6.12,0.3,75.92,2.5
2,2019-10-23T16:19:26.000,2019-10-23T16:28:14.000,1,1.49,1,N,48,142,1,7.5,1,0.5,2.36,0,0.3,14.16,2.5
2,2019-10-23T16:35:51.000,2019-10-23T16:42:59.000,1,1.04,1,N,142,43,2,6,1,0.5,0,0,0.3,10.3,2.5
2,2019-10-23T16:00:25.000,2019-10-23T16:05:17.000,1,0.43,1,N,162,162,1,5,1,0.5,1.86,0,0.3,11.16,2.5
2,2019-10-23T16:10:25.000,2019-10-23T16:41:45.000,1,0.99,1,N,161,68,2,18,1,0.5,0,0,0.3,22.3,2.5
2,2019-10-23T16:42:53.000,2019-10-23T16:59:24.000,1,2.96,1,N,100,239,1,13,1,0.5,1.7,0,0.3,19,2.5
1,2019-10-23T16:23:57.000,2019-10-23T16:38:45.000,1,1.10,1,N,237,162,1,10,3.5,0.5,2.15,0,0.3,16.45,2.5
1,2019-10-23T16:41:27.000,2019-10-23T16:46:15.000,1,0.40,1,N,141,162,2,5,3.5,0.5,0,0,0.3,9.3,2.5
1,2019-10-23T16:51:11.000,2019-10-23T17:02:04.000,1,1.80,1,N,162,263,1,9.5,3.5,0.5,2.2,0,0.3,16,2.5
2,2019-10-23T16:01:23.000,2019-10-23T16:09:09.000,1,1.11,1,N,141,263,2,6.5,1,0.5,0,0,0.3,10.8,2.5
2,2019-10-23T16:12:38.000,2019-10-23T16:18:58.000,1,0.56,1,N,263,262,1,5.5,1,0.5,1.47,0,0.3,11.27,2.5
2,2019-10-23T16:27:58.000,2019-10-23T16:42:39.000,1,1.64,1,N,141,237,1,10.5,1,0.5,2.96,0,0.3,17.76,2.5
2,2019-10-23T16:46:55.000,2019-10-23T16:52:56.000,1,0.93,1,N,163,170,2,6,1,0.5,0,0,0.3,10.3,2.5
2,2019-10-23T16:12:50.000,2019-10-23T16:17:42.000,1,0.55,1,N,162,162,1,5,1,0.5,1.86,0,0.3,11.16,2.5
2,2019-10-23T16:40:25.000,2019-10-23T16:52:48.000,1,1.79,1,N,234,144,1,9.5,1,0.5,2.76,0,0.3,16.56,2.5
2,2019-10-23T16:15:25.000,2019-10-23T16:15:32.000,1,0.00,1,N,193,264,1,2.5,1,0.5,40,0,0.3,44.3,0
2,2019-10-23T16:12:17.000,2019-10-23T16:29:19.000,1,1.17,1,N,236,162,1,11,1,0.5,1.84,0,0.3,17.14,2.5
2,2019-10-23T16:33:16.000,2019-10-23T16:37:14.000,1,0.75,1,N,237,237,2,5,1,0.5,0,0,0.3,9.3,2.5
2,2019-10-23T16:38:57.000,2019-10-23T16:42:44.000,1,0.70,1,N,237,236,1,5,1,0.5,1.86,0,0.3,11.16,2.5
2,2019-10-23T16:15:52.000,2019-10-23T16:20:42.000,6,0.79,1,N,87,45,1,5.5,1,0.5,1.96,0,0.3,11.76,2.5
2,2019-10-23T16:24:04.000,2019-10-23T16:55:27.000,6,4.76,1,N,148,262,2,22,1,0.5,0,0,0.3,26.3,2.5
2,2019-10-23T16:59:33.000,2019-10-23T17:04:20.000,6,0.64,1,N,263,236,2,5,1,0.5,0,0,0.3,9.3,2.5
1,2019-10-23T16:19:57.000,2019-10-23T16:34:43.000,2,1.40,1,N,137,229,1,10.5,3.5,0.5,2.95,0,0.3,17.75,2.5
1,2019-10-23T16:39:35.000,2019-10-23T16:56:55.000,2,2.80,1,N,140,143,2,13.5,3.5,0.5,0,0,0.3,17.8,2.5
2,2019-10-23T16:04:17.000,2019-10-23T16:22:05.000,1,2.14,1,N,48,237,1,12,1,0.5,3.26,0,0.3,19.56,2.5
2,2019-10-23T16:24:23.000,2019-10-23T16:32:18.000,1,1.00,1,N,236,262,1,6.5,1,0.5,2,0,0.3,12.8,2.5
1,2019-10-23T16:39:58.000,2019-10-23T17:02:15.000,1,2.90,1,Y,162,68,1,15.5,3.5,0.5,3.96,0,0.3,23.76,2.5
2,2019-10-23T16:30:58.000,2019-10-23T16:53:37.000,1,1.66,1,N,142,229,1,14.5,1,0.5,3.76,0,0.3,22.56,2.5
2,2019-10-23T16:56:42.000,2019-10-23T17:17:27.000,3,3.14,1,N,229,238,1,15,1,0.5,3.47,0,0.3,22.77,2.5
2,2019-10-23T16:05:35.000,2019-10-23T16:16:30.000,1,1.41,1,N,237,239,1,9,1,0.5,3.33,0,0.3,16.63,2.5
2,2019-10-23T16:24:03.000,2019-10-23T16:34:50.000,1,1.42,1,N,239,237,1,9,1,0.5,3.33,0,0.3,16.63,2.5
2,2019-10-23T16:39:09.000,2019-10-23T17:15:49.000,1,3.25,1,N,68,114,1,22,1,0.5,5.26,0,0.3,31.56,2.5
2,2019-10-23T16:26:01.000,2019-10-23T16:52:40.000,1,7.65,1,N,132,265,1,26.5,1,0.5,3,0,0.3,31.3,0
1,2019-10-23T16:08:57.000,2019-10-23T16:35:47.000,1,2.30,1,N,164,141,2,17,3.5,0.5,0,0,0.3,21.3,2.5
1,2019-10-23T16:40:55.000,2019-10-23T16:49:57.000,1,1.40,1,N,141,262,1,8,3.5,0.5,2.46,0,0.3,14.76,2.5
1,2019-10-23T16:56:38.000,2019-10-23T16:59:57.000,1,0.40,1,N,140,237,1,4,3.5,0.5,2.45,0,0.3,10.75,2.5
2,2019-10-23T16:09:09.000,2019-10-23T16:10:09.000,2,0.31,1,N,237,237,2,3,1,0.5,0,0,0.3,7.3,2.5
2,2019-10-23T16:18:00.000,2019-10-23T16:39:02.000,2,4.78,1,N,237,232,1,18.5,1,0.5,3,0,0.3,25.8,2.5
2,2019-10-23T16:52:27.000,2019-10-23T17:03:48.000,2,1.42,1,N,113,158,1,8.5,1,0.5,2.56,0,0.3,15.36,2.5
1,2019-10-23T16:35:44.000,2019-10-23T17:00:30.000,1,1.90,1,N,186,50,2,16,3.5,0.5,0,0,0.3,20.3,2.5
2,2019-10-23T16:13:53.000,2019-10-23T17:23:37.000,1,12.08,1,N,138,48,1,51,1,0.5,4,6.12,0.3,65.42,2.5
2,2019-10-23T16:03:56.000,2019-10-23T16:07:12.000,1,0.67,1,N,230,161,1,4.5,1,0.5,1.76,0,0.3,10.56,2.5
2,2019-10-23T16:08:53.000,2019-10-23T16:25:37.000,1,3.45,1,N,163,166,1,14,1,0.5,3.66,0,0.3,21.96,2.5
2,2019-10-23T16:09:01.000,2019-10-23T16:23:27.000,1,2.21,1,N,239,166,1,11,1,0.5,3.06,0,0.3,18.36,2.5
2,2019-10-23T16:37:25.000,2019-10-23T16:43:09.000,1,0.69,1,N,143,143,1,5.5,1,0.5,0,0,0.3,9.8,2.5
2,2019-10-23T16:45:55.000,2019-10-23T16:49:10.000,1,0.65,1,N,143,50,1,4.5,1,0.5,1.76,0,0.3,10.56,2.5
1,2019-10-23T16:11:58.000,2019-10-23T16:55:59.000,2,8.50,1,N,138,130,1,34,1,0.5,6,0,0.3,41.8,0
1,2019-10-23T16:57:52.000,2019-10-23T17:04:18.000,1,1.30,1,N,79,137,2,6.5,3.5,0.5,0,0,0.3,10.8,2.5
2,2019-10-23T16:09:31.000,2019-10-23T17:13:56.000,1,8.97,1,N,237,138,1,41,1,0.5,12.86,6.12,0.3,64.28,2.5
2,2019-10-23T16:05:27.000,2019-10-23T16:39:01.000,1,5.61,1,N,161,209,1,24,1,0.5,5.66,0,0.3,33.96,2.5
2,2019-10-23T16:50:41.000,2019-10-23T17:14:09.000,1,4.95,1,N,261,48,2,19,1,0.5,0,0,0.3,23.3,2.5
2,2019-10-23T16:08:08.000,2019-10-23T16:43:32.000,1,4.80,1,N,246,263,1,23.5,1,0.5,4.17,0,0.3,31.97,2.5
2,2019-10-23T16:46:36.000,2019-10-23T16:55:23.000,1,1.48,1,N,263,237,1,8,1,0.5,3.08,0,0.3,15.38,2.5
2,2019-10-23T16:57:54.000,2019-10-23T17:07:56.000,1,1.26,1,N,237,236,1,8.5,1,0.5,2.56,0,0.3,15.36,2.5
2,2019-10-23T16:00:26.000,2019-10-23T16:08:38.000,1,1.29,1,N,236,75,1,8,1,0.5,0.08,0,0.3,12.38,2.5
2,2019-10-23T16:14:13.000,2019-10-23T16:25:32.000,1,1.41,1,N,236,237,2,9,1,0.5,0,0,0.3,13.3,2.5
2,2019-10-23T16:30:55.000,2019-10-23T16:46:16.000,1,2.88,1,N,237,238,2,13,1,0.5,0,0,0.3,17.3,2.5
2,2019-10-23T16:51:32.000,2019-10-23T16:58:28.000,1,0.69,1,N,238,239,2,6.5,1,0.5,0,0,0.3,10.8,2.5
2,2019-10-23T16:13:55.000,2019-10-23T16:30:00.000,1,1.66,1,N,141,239,1,11,1,0.5,3.06,0,0.3,18.36,2.5
1,2019-10-23T16:55:50.000,2019-10-23T17:03:30.000,1,1.10,1,N,41,41,1,7,1,0.5,0.88,0,0.3,9.68,0
2,2019-10-23T16:47:06.000,2019-10-23T16:55:23.000,1,9.38,1,N,138,163,1,45,1,0.5,13.86,6.12,0.3,69.28,2.5
2,2019-10-23T16:02:13.000,2019-10-23T17:11:12.000,1,14.65,1,N,13,138,1,52,1,0.5,12.48,6.12,0.3,74.9,2.5
2,2019-10-23T16:52:36.000,2019-10-23T17:10:05.000,2,4.53,1,N,209,164,1,17.5,1,0.5,4.36,0,0.3,26.16,2.5
2,2019-10-23T16:04:59.000,2019-10-23T16:17:11.000,1,1.59,1,N,142,237,1,9,1,0.5,2.66,0,0.3,15.96,2.5
2,2019-10-23T16:18:01.000,2019-10-23T16:29:29.000,1,0.90,1,N,237,162,1,8.5,1,0.5,2.56,0,0.3,15.36,2.5
2,2019-10-23T16:30:34.000,2019-10-23T16:35:38.000,1,0.52,1,N,162,229,1,5,1,0.5,1,0,0.3,10.3,2.5
2,2019-10-23T16:11:49.000,2019-10-23T16:40:48.000,1,3.30,1,N,170,238,1,19,1,0.5,4.66,0,0.3,27.96,2.5
2,2019-10-23T16:06:51.000,2019-10-23T16:17:16.000,1,0.98,1,N,237,237,2,8,1,0.5,0,0,0.3,12.3,2.5
2,2019-10-23T16:30:56.000,2019-10-23T16:58:29.000,1,1.71,1,N,162,186,1,16.5,1,0.5,4.16,0,0.3,24.96,2.5
2,2019-10-23T16:34:00.000,2019-10-23T16:40:14.000,1,1.13,1,N,238,236,1,6.5,1,0.5,2.16,0,0.3,12.96,2.5
2,2019-10-23T16:43:49.000,2019-10-23T16:49:10.000,1,0.85,1,N,43,236,2,6,1,0.5,0,0,0.3,10.3,2.5
2,2019-10-23T16:31:24.000,2019-10-23T16:40:59.000,2,0.80,1,N,237,162,1,7.5,1,0.5,2.36,0,0.3,14.16,2.5
2,2019-10-23T16:43:03.000,2019-10-23T16:57:27.000,2,1.42,1,N,162,137,2,9.5,1,0.5,0,0,0.3,13.8,2.5
2,2019-10-23T16:42:28.000,2019-10-23T16:50:37.000,1,1.09,1,N,211,45,1,7,1,0.5,2.82,0,0.3,14.12,2.5
2,2019-10-23T16:09:54.000,2019-10-23T16:19:13.000,1,1.30,1,N,224,170,1,8,1,0.5,2,0,0.3,14.3,2.5
2,2019-10-23T16:21:47.000,2019-10-23T16:39:04.000,1,0.67,1,N,170,164,1,11,1,0.5,3.06,0,0.3,18.36,2.5
2,2019-10-23T16:34:59.000,2019-10-23T16:38:06.000,6,0.26,1,N,237,237,1,4,1,0.5,1.66,0,0.3,9.96,2.5
2,2019-10-23T16:46:07.000,2019-10-23T16:58:53.000,6,1.73,1,N,237,236,1,10,1,0.5,0,0,0.3,14.3,2.5
2,2019-10-23T16:32:30.000,2019-10-24T16:12:55.000,1,3.05,1,N,142,166,1,14,1,0.5,3.66,0,0.3,21.96,2.5
2,2019-10-23T16:54:55.000,2019-10-23T16:59:17.000,1,0.87,1,N,166,238,1,5.5,1,0.5,1.46,0,0.3,8.76,0
2,2019-10-23T15:58:22.000,2019-10-23T16:19:43.000,2,1.79,1,N,163,186,1,14,1,0.5,4.58,0,0.3,22.88,2.5
2,2019-10-23T16:21:58.000,2019-10-23T16:55:36.000,2,2.86,1,N,186,237,1,20.5,1,0.5,4.96,0,0.3,29.76,2.5
2,2019-10-23T16:12:12.000,2019-10-23T16:40:23.000,1,1.66,1,N,234,161,2,14.5,0.8,0.5,0,0,0,18.3,2.5
2,2019-10-23T16:41:31.000,2019-10-23T17:07:20.000,1,1.46,1,N,161,246,1,16,1,0.5,4.06,0,0.3,24.36,2.5
1,2019-10-23T16:18:01.000,2019-10-23T16:35:25.000,1,2.00,1,N,170,234,2,12.5,3.5,0.5,0,0,0.3,16.8,2.5
1,2019-10-23T16:41:18.000,2019-10-23T17:57:46.000,2,16.90,2,N,107,132,2,52,7,0.5,0,6.12,0.3,65.92,2.5
1,2019-10-23T16:08:59.000,2019-10-23T16:17:56.000,1,1.00,1,N,140,236,2,7.5,3.5,0.5,0,0,0.3,11.8,2.5
2,2019-10-23T16:21:09.000,2019-10-23T16:44:03.000,1,1.28,1,N,234,230,2,14,1,0.5,0,0,0.3,18.3,2.5
