year,month,day_of_month,day_of_week,departure_time,arrival_time,carrier,flight_number,total_flight_time,origin_airport,dest_airport,distance,delay
2007,2,4,7,715,820,MQ,3230,63,GRK,DFW,134,-3
2007,4,27,5,1016,1120,EV,4585,101,ATL,MLI,633,-23
2007,9,28,5,1350,1535,WN,1075,214,MDW,PHX,1444,-9
2007,12,31,1,945,1117,OO,3942,119,SLC,MSO,436,31
2007,5,28,1,1825,2105,WN,1640,136,MCO,PHL,861,-19
2007,4,6,5,1240,1430,OH,5491,199,JFK,ORD,740,39
2007,9,8,6,720,1035,DL,458,129,AUS,ATL,813,-7
2007,4,30,1,1406,1458,9E,2943,52,DTW,MBS,98,-1
2007,9,30,7,1625,1830,YV,2654,128,CLT,BDL,644,0
2007,4,19,4,829,1103,FL,670,153,HPN,MCO,972,-8
2007,12,21,5,1043,1351,OO,6723,139,PSC,DEN,853,17
2007,3,22,4,625,725,WN,2190,54,LAS,SAN,258,-4
2007,4,17,2,1720,1820,AA,310,146,DFW,TUL,237,149
2007,1,31,3,959,1135,UA,1511,105,LAS,SFO,414,-1
2007,4,4,3,830,1025,US,1576,116,FLL,CLT,631,1
2007,9,13,4,2015,2240,WN,895,255,MDW,LAX,1750,-8
2007,2,2,5,556,830,OH,5111,158,MHT,CVG,741,4
2007,12,3,1,1235,1510,AA,1207,155,DCA,MIA,920,-1
2007,5,3,4,1200,1316,9E,5671,79,OMA,MSP,282,0
2007,6,4,1,600,619,YV,2783,141,AUS,PHX,872,-3
2007,7,9,1,1205,1335,WN,2221,190,MDW,TUS,1440,-8
2007,12,14,5,1420,1715,WN,406,102,STL,BWI,737,-9
2007,9,23,7,1255,1401,MQ,3235,62,DFW,LAW,140,51
2007,12,9,7,2017,2124,YV,2693,47,CHS,CLT,168,-20
2007,10,20,6,615,828,AS,403,146,LAX,PDX,834,8
2007,5,8,2,1900,2021,US,617,244,ATL,PHX,1587,27
2007,6,14,4,1025,1110,MQ,3952,41,ORD,MSN,109,-9
2007,7,14,6,1118,1404,EV,4291,97,SHV,ATL,552,63
2007,6,27,3,2130,2235,WN,2246,57,ONT,PHX,325,-2
2007,2,11,7,1211,1445,CO,1504,157,TPA,CLE,927,0
2007,12,5,3,2115,2235,WN,1568,74,MCI,BNA,491,-10
2007,3,19,1,740,925,AA,1525,106,STL,MSY,604,-2
2007,12,4,2,1310,1507,XE,2790,105,RDU,EWR,416,8
2007,8,20,1,845,1611,US,59,330,PHX,IAD,1956,88
2007,8,30,4,2138,2338,OO,6444,53,ORD,TVC,224,-10
2007,6,16,6,730,1020,OO,2800,111,MKE,BWI,641,5
2007,1,24,3,1357,1601,XE,2566,126,BOS,CLE,563,-3
2007,9,1,6,1938,2212,FL,260,153,MCO,FNT,1011,-8
2007,8,24,5,1656,2015,XE,2110,140,COS,IAH,809,-1
2007,10,13,6,1805,2027,NW,1175,124,BNA,MSP,695,2
2007,3,2,5,1645,1900,WN,2587,67,SAN,PHX,304,-5
2007,8,25,6,1515,1655,MQ,4723,111,JFK,RDU,426,144
2007,5,12,6,1500,1640,AA,1023,211,AUS,SJC,1476,-14
2007,6,24,7,1645,1807,XE,2219,74,CLE,TYS,403,-11
2007,5,31,4,1400,1626,UA,47,314,LAX,OGG,2486,-8
2007,10,6,6,816,922,NW,477,59,TVC,DTW,207,-20
2007,6,30,6,1745,1855,WN,792,55,BWI,ALB,288,-15
2007,11,1,4,925,1135,MQ,3923,133,ORD,SHV,733,3
2007,9,21,5,1135,1410,MQ,4354,147,MIA,SDF,911,-9
2007,11,20,2,1550,1800,WN,2871,184,MDW,ABQ,1121,34
2007,3,16,5,1000,1059,EV,4664,56,ATL,TYS,152,14
2007,1,21,7,1340,1449,DL,1423,71,CAE,ATL,191,-2
2007,12,2,7,905,1010,MQ,3652,67,LBB,DFW,282,-3
2007,4,19,4,1330,1534,DL,867,118,CVG,TPA,773,-8
2007,9,30,7,1215,1345,AA,2043,86,DFW,MFE,468,-4
2007,8,20,1,715,758,OH,5107,36,DAY,CVG,64,-7
2007,4,28,6,659,928,9E,4774,136,LGA,IND,659,-18
2007,12,18,2,620,810,MQ,3424,113,MOB,DFW,540,1
2007,10,27,6,1840,2005,MQ,3596,133,TYS,DFW,772,-16
2007,8,29,3,1000,1214,DL,698,122,ATL,PHL,665,-11
2007,9,18,2,2040,2158,UA,1227,145,DEN,SAN,853,148
2007,6,28,4,830,1124,AS,9,339,MCO,SEA,2553,-3
2007,11,29,4,1955,2158,US,1107,110,CLT,MIA,650,15
2007,6,20,3,845,1004,UA,558,78,IAD,BDL,326,-5
2007,3,24,6,1715,1938,DL,1742,74,LAS,SLC,368,-6
2007,9,2,7,1500,1615,WN,1050,68,SAN,SJC,417,-11
2007,2,7,3,1438,1542,OO,6254,70,SFO,SBP,191,2
2007,5,30,3,624,720,NW,289,116,DTW,MEM,610,-3
2007,1,9,2,913,1041,OO,5715,80,CEC,SFO,304,64
2007,11,9,5,1905,2212,XE,3045,126,IAH,TYS,772,4
2007,11,14,3,625,940,AA,1618,129,STL,MCO,880,-10
2007,4,10,2,1030,1545,UA,1472,216,DEN,TPA,1506,22
2007,11,25,7,1725,1855,AA,1101,83,ORD,MSP,334,-7
2007,6,1,5,1147,1406,US,597,141,LAS,PDX,762,2
2007,5,21,1,1433,1557,UA,1233,76,DEN,BIL,455,-16
2007,4,6,5,1900,2141,AS,279,152,LAX,SEA,954,27
2007,3,22,4,540,655,MQ,3702,72,ICT,DFW,328,-8
2007,2,18,7,1431,1607,YV,7337,86,CHS,IAD,441,177
2007,6,23,6,712,1027,AS,17,365,MIA,SEA,2724,-16
2007,7,25,3,1240,1350,MQ,4235,70,ORD,DSM,299,20
2007,6,14,4,1630,1925,WN,1326,166,FLL,ISP,1093,17
2007,9,3,1,1325,1654,NW,1657,139,MSP,RDU,981,19
2007,3,27,2,720,1339,DL,912,196,TUS,ATL,1541,-6
2007,6,21,4,1806,2034,DL,1849,171,PHL,ATL,665,34
2007,7,5,4,645,813,US,421,85,BUR,PHX,369,-5
2007,11,17,6,2142,2216,HA,595,32,OGG,HNL,100,-6
2007,3,24,6,1916,2004,OO,3967,33,SLC,TUS,601,-19
2007,3,19,1,605,722,OO,3905,71,BTM,SLC,357,-12
2007,6,30,6,1935,2231,YV,7228,92,ORD,AVP,631,-26
2007,12,11,2,1520,1610,WN,2019,47,BWI,ORF,159,-6
2007,4,5,4,1050,1209,OO,6181,72,ACV,SFO,250,-10
2007,2,8,4,641,830,NW,561,170,DCA,MSP,931,56
2007,10,3,3,930,1244,UA,528,129,ORD,BOS,867,6
2007,6,10,7,1150,1300,MQ,3164,82,LAX,SJC,308,9
2007,2,15,4,1636,1814,FL,990,98,ATL,PIT,526,4
2007,10,8,1,1640,1835,MQ,4428,115,ORD,ICT,588,0
2007,8,15,3,1759,2002,OO,6158,90,ORD,LAN,179,71
2007,9,27,4,1921,2015,OO,5832,85,MSN,ORD,109,36
2007,10,19,5,525,805,OO,3851,88,PSC,SLC,521,-20
2007,1,5,5,640,820,WN,2637,137,TPA,MDW,997,-24
2007,11,11,7,2010,2200,WN,3600,106,SMF,SEA,605,-4
2007,9,2,7,1225,1351,EV,4790,82,ROA,ATL,357,-4
2007,10,5,5,750,1025,WN,1010,280,MDW,SFO,1855,7
2007,9,26,3,1753,1833,HA,209,43,KOA,HNL,163,-2
2007,3,9,5,1153,1322,XE,2555,88,GPT,IAH,376,-7
2007,11,15,4,1530,1640,FL,879,79,CHS,ATL,259,2
2007,8,18,6,1620,1828,OO,2025,58,BNA,ATL,214,-8
2007,11,11,7,1340,1635,B6,16,177,FLL,JFK,1069,-2
2007,2,4,7,1400,1450,WN,1057,59,JAX,TPA,180,10
2007,10,30,2,545,904,DL,1582,148,SAT,ATL,874,4
2007,5,17,4,1935,2250,MQ,3371,133,DFW,CVG,812,-3
2007,10,23,2,1017,1145,NW,1522,90,DTW,ALB,488,0
2007,3,12,1,2040,2145,WN,2311,67,LAX,LAS,236,1
2007,2,28,3,1454,1614,CO,1539,80,IAH,MFE,316,-1
2007,12,3,1,1430,1705,WN,975,138,MCO,PVD,1073,-16
2007,9,16,7,1725,1959,AA,2402,158,AUS,ORD,978,2
2007,2,13,2,1415,1506,US,1674,63,RDU,CLT,130,16
2007,3,29,4,1045,1145,WN,795,55,STL,MDW,251,40
2007,10,6,6,1307,1504,US,267,121,PHX,SMF,647,2
2007,5,10,4,750,1110,OO,6512,129,LAX,COS,833,-17
2007,2,27,2,840,1030,WN,2958,98,SJC,PDX,569,-11
2007,4,18,3,1810,2128,AS,7,356,EWR,SEA,2401,32
2007,4,21,6,1040,1227,XE,2789,82,EWR,RDU,416,-29
2007,11,8,4,820,1005,9E,2889,169,MDT,MSP,898,12
2007,12,4,2,2035,2143,XE,7691,62,LAS,LAX,236,-16
2007,5,8,2,600,903,EV,4195,107,MLI,ATL,633,-16
2007,9,20,4,1430,1540,9E,5607,85,MSP,INL,254,160
2007,12,16,7,1340,2040,HA,20,323,HNL,SMF,2462,31
2007,7,8,7,830,1118,F9,786,118,LAS,DEN,629,19
2007,12,4,2,1940,2255,MQ,3747,140,DFW,GSP,862,2
2007,10,25,4,1225,1409,FL,415,148,MCO,MCI,1072,-21
2007,2,1,4,1425,1555,AA,2270,80,ORD,MSP,334,-14
2007,5,16,3,1306,1515,FL,420,68,PNS,ATL,272,9
2007,12,9,7,1425,1625,WN,675,255,IND,PHX,1489,173
2007,3,23,5,2002,2037,OO,6078,38,LAX,SNA,36,13
2007,8,11,6,1013,1234,FL,623,133,MCO,PHL,861,-14
2007,5,10,4,1152,1302,OO,6269,63,DEN,CPR,230,-10
2007,2,3,6,1800,2125,AS,19,402,MCO,SEA,2553,12
2007,2,8,4,1415,1645,CO,1160,172,ATL,EWR,745,22
2007,2,21,3,830,1248,US,1,219,PHX,ORD,1440,27
2007,2,27,2,1000,1302,UA,676,136,ORD,LGA,733,12
2007,1,20,6,1943,2040,DL,925,46,ATL,GSP,153,-11
2007,12,9,7,959,1341,OO,4017,193,SLC,SAT,1086,32
2007,8,9,4,1535,1644,XE,2363,73,IAH,SHV,192,-2
2007,12,21,5,1208,1630,UA,1598,183,PHX,ORD,1440,-3
2007,5,29,2,1855,2130,F9,822,128,DEN,MCI,533,96
2007,3,31,6,930,1050,F9,1919,72,LAX,SFO,337,-10
2007,9,5,3,740,855,WN,445,68,ONT,SMF,389,-7
2007,1,7,7,1435,1615,NW,97,248,MSP,SEA,1399,28
2007,6,7,4,2005,2235,WN,683,263,MDW,OAK,1844,25
2007,10,13,6,620,856,AS,397,180,ONT,SEA,956,13
2007,8,27,1,855,954,9E,3792,117,DTW,BHM,625,-7
2007,12,18,2,1706,1928,FL,448,80,MSY,ATL,425,-2
2007,7,5,4,1600,1833,OO,3962,99,SMF,SLC,532,13
2007,9,21,5,1430,1545,WN,1933,83,MCI,MDW,405,14
2007,6,20,3,935,1035,MQ,4688,51,DCA,RDU,227,-13
2007,1,28,7,1905,2030,WN,928,72,SAN,OAK,446,2
2007,5,17,4,1255,2011,DL,1768,255,LAX,CVG,1900,9
2007,8,4,6,2140,2328,DL,685,123,ATL,MIA,595,30
2007,10,1,1,1451,1624,UA,1524,85,SFO,LAS,414,28
2007,6,27,3,2155,2350,DL,1512,106,ATL,DTW,594,90
2007,11,3,6,1700,1840,WN,498,92,PDX,OAK,543,-6
2007,7,6,5,810,941,UA,525,88,ORD,MCI,403,-9
2007,10,12,5,2115,512,CO,1686,283,SNA,EWR,2433,-5
2007,12,23,7,1026,1234,DL,1173,129,MCO,CVG,756,10
2007,9,9,7,2005,2034,HA,376,28,LIH,HNL,102,-5
2007,6,11,1,1125,1230,9E,4728,115,CVG,MSP,596,-9
2007,11,5,1,1655,1805,AA,355,197,DFW,ONT,1189,4
2007,8,12,7,1844,1934,OO,5444,62,BFL,LAX,109,16
2007,2,16,5,1340,1523,NW,1570,112,DTW,CLT,500,14
2007,1,15,1,1723,1736,US,644,66,PHX,ONT,325,-7
2007,1,29,1,830,1012,XE,2571,90,EWR,PIT,319,-4
2007,12,13,4,1920,2035,XE,427,68,SAN,FAT,314,-22
2007,8,9,4,845,1000,MQ,3014,75,FAT,LAX,209,26
2007,2,21,3,720,844,US,1877,65,ROC,PHL,257,-22
2007,1,18,4,1700,1805,MQ,3694,79,FSM,DFW,228,11
2007,4,28,6,1509,1722,NW,1582,132,DTW,JAX,814,-5
2007,8,20,1,2230,2324,OO,5552,43,LAX,SAN,109,-17
2007,7,7,6,1242,1432,OO,4079,161,DFW,SLC,988,-9
2007,3,2,5,1145,1316,NW,1423,91,VPS,MEM,369,37
2007,9,14,5,600,830,EV,4468,166,ISP,ATL,795,16
2007,3,6,2,1130,1742,CO,1776,250,SEA,IAH,1874,-7
2007,9,27,4,1619,1736,UA,1619,74,LAS,LAX,236,13
2007,7,9,1,1138,1238,DL,1215,174,ATL,COS,1185,-8
2007,7,20,5,2036,2323,UA,1690,116,LAS,DEN,629,131
2007,12,13,4,1805,2006,AS,490,119,SEA,OAK,671,-2
2007,7,9,1,640,800,OO,2520,132,PIT,MCI,773,47
2007,8,28,2,850,1045,OH,5196,120,LGA,GSO,461,-5
2007,9,26,3,934,1100,US,165,93,SJC,LAS,386,13
2007,11,25,7,1300,1413,XE,2529,87,DFW,IAH,224,15
2007,2,9,5,657,800,AA,1439,61,SAT,DFW,247,-2
2007,2,25,7,655,752,CO,278,54,SAT,IAH,191,-5
2007,11,25,7,1600,1926,DL,1821,192,BOS,PBI,1197,-21
2007,12,22,6,1525,1740,WN,1063,246,MCO,DEN,1545,0
2007,2,23,5,1410,1509,YV,2637,51,CHS,CLT,168,26
2007,6,11,1,1550,1711,US,30,78,LAX,PHX,370,-6
2007,4,20,5,747,841,FL,221,123,CLT,MDW,584,5
2007,9,11,2,850,1127,CO,1405,146,CLE,TPA,927,-14
2007,1,30,2,710,755,WN,652,40,RSW,MCO,133,-2
2007,7,21,6,1659,1846,DL,1269,100,ORF,ATL,516,-9
2007,10,10,3,1037,1214,OO,6625,91,BZN,DEN,525,-16
2007,4,7,6,1217,1737,US,5,201,PHX,ORD,1440,25
2007,10,20,6,1236,1427,NW,1769,114,PHL,DTW,453,-10
2007,1,9,2,1140,1329,NW,148,229,MSP,SNA,1522,-3
2007,7,18,3,1625,1720,WN,35,58,HOU,HRL,276,6
2007,3,26,1,1430,1600,YV,7167,82,CAE,IAD,401,33
2007,5,3,4,953,1055,OO,6336,53,RNO,SFO,192,18
2007,10,6,6,1140,1239,OO,3965,133,SLC,SBA,615,3
2007,8,20,1,1535,1647,US,1027,141,PIT,PHL,267,140
2007,11,5,1,2035,2336,F9,214,113,DEN,AUS,775,-10
2007,12,13,4,840,1045,WN,876,242,SDF,PHX,1506,-4
2007,12,18,2,1510,1805,WN,3839,223,BNA,PHX,1448,-8
2007,12,15,6,1315,1406,EV,4738,49,CHA,ATL,106,-2
2007,5,14,1,635,740,WN,719,58,OAK,BUR,325,3
2007,5,1,2,919,1100,YV,2637,104,CLT,SRQ,547,3
2007,9,14,5,900,1107,NW,365,253,MSP,SFO,1589,2
2007,4,30,1,1052,1359,CO,339,195,MIA,EWR,1086,-4
2007,9,1,6,2026,438,UA,68,318,LIH,LAX,2615,0
2007,9,11,2,815,922,OO,5639,66,SFO,SBP,191,-5
2007,10,11,4,836,923,FL,348,110,BWI,MKE,641,-2
2007,5,27,7,1330,1447,US,970,80,PHL,BOS,280,-1
2007,10,4,4,1235,1500,AA,1407,273,ORD,LAX,1745,3
2007,5,11,5,1410,2105,WN,1149,244,LAS,CLE,1825,22
2007,8,20,1,2135,45,B6,79,151,JFK,MCO,944,12
2007,12,27,4,1337,1615,OO,5714,93,LAX,SGU,348,3
2007,10,20,6,1005,1148,OH,4944,110,CHS,CVG,497,7
2007,5,15,2,906,919,NW,1415,83,DTW,MDW,229,8
2007,6,20,3,812,1107,NW,1733,127,BHM,DTW,625,9
2007,7,29,7,1409,1949,UA,736,279,ANC,SFO,2018,14
2007,8,17,5,1925,2132,9E,5810,180,DTW,AUS,1149,16
2007,5,6,7,1040,1203,XE,2438,223,ORF,EWR,284,309
2007,1,29,1,1555,1705,WN,34,64,DAL,MAF,319,-4
2007,2,27,2,1230,1410,AA,2233,163,RSW,STL,979,15
2007,2,23,5,1240,1355,WN,1526,79,ELP,PHX,347,15
2007,5,4,5,1526,1729,DL,1217,114,DTW,ATL,594,-14
2007,11,9,5,1515,1630,MQ,3466,123,CHA,DFW,695,2
2007,2,5,1,1721,1905,OO,6858,112,XNA,ORD,522,3
2007,7,29,7,850,1000,WN,694,58,FLL,JAX,318,-16
2007,9,12,3,730,1315,F9,386,218,DEN,FLL,1703,-14
2007,10,25,4,1345,1546,NW,1215,178,BDL,MSP,1050,-3
2007,7,1,7,2030,2102,YV,1008,45,OGG,HNL,100,13
2007,11,25,7,630,755,MQ,3134,80,SAN,SJC,417,-13
2007,10,1,1,655,800,MQ,3665,60,DFW,TUL,237,92
2007,9,3,1,1455,1815,MQ,4153,130,ORD,PVD,849,-16
2007,12,26,3,1425,1550,XE,2211,85,OKC,IAH,395,58
2007,12,19,3,1745,2000,OH,5593,133,PHL,CVG,507,-2
2007,1,4,4,1405,1705,WN,961,215,BWI,SAT,1407,-27
2007,8,20,1,1450,1645,YV,7304,100,JAX,IAD,631,-7
2007,8,9,4,1545,1749,YV,7164,67,ORD,MBS,222,2
2007,12,11,2,1009,1055,OO,5408,58,SAN,LAX,109,13
2007,6,12,2,1445,1520,OO,5752,32,CLD,LAX,86,-11
2007,3,29,4,1320,1430,XE,2701,68,BDL,EWR,116,24
2007,3,4,7,1524,1623,AS,1,55,ANC,FAI,261,39
2007,12,14,5,700,1152,FL,300,191,DEN,ATL,1199,16
2007,7,19,4,1515,1723,DL,154,135,CVG,JFK,589,153
2007,11,2,5,1740,1905,WN,2391,86,SMF,PDX,479,14
2007,10,9,2,1630,2000,WN,1984,150,MDW,TPA,997,2
2007,6,16,6,1130,1326,US,1020,125,FLL,CLT,631,4
2007,2,7,3,2045,2153,EV,4253,132,CVG,BTR,693,4
2007,6,12,2,741,855,OO,5488,72,SBA,SFO,262,-4
2007,9,26,3,1631,1635,EV,4396,67,ATL,GTR,241,21
2007,5,1,2,745,852,US,1223,73,CMH,DCA,322,-2
2007,1,31,3,610,750,XE,2540,148,EWR,BNA,748,-8
2007,10,6,6,840,1519,DL,3,274,SLC,JFK,1989,-11
2007,7,2,1,1622,1720,OO,5686,69,SBP,SFO,191,20
2007,10,9,2,835,1045,HA,11,129,SFO,HNL,2398,-12
2007,2,15,4,1250,2115,AA,264,341,LAX,BOS,2611,79
2007,9,1,6,905,1612,US,44,251,PHX,CLT,1774,1
2007,5,11,5,1244,1346,DL,1537,60,ATL,SAV,215,8
2007,9,11,2,959,1147,US,522,109,PHX,RNO,601,8
2007,4,23,1,800,1030,MQ,4019,93,ORD,BUF,473,20
2007,8,1,3,1840,2014,DL,97,121,ATL,MCO,403,195
2007,10,14,7,1445,1653,OO,6012,77,ORD,IND,177,5
2007,2,7,3,1205,1337,DL,719,100,ATL,CMH,446,10
2007,10,2,2,1322,1914,UA,984,247,SAN,ORD,1723,13
2007,9,18,2,807,905,OO,5823,55,CID,ORD,196,-16
2007,7,20,5,1025,1230,WN,259,113,PHX,OAK,646,-12
2007,6,19,2,1244,1402,OO,5408,100,SFO,BFL,238,62
2007,1,1,1,940,1259,XE,2354,145,BHM,EWR,850,1
2007,12,23,7,1515,2031,NW,164,227,SEA,MSP,1399,35
2007,1,24,3,1725,2000,MQ,4598,87,BNA,DCA,562,34
2007,9,16,7,1003,1444,UA,728,162,DEN,DTW,1123,2
2007,8,26,7,1340,1700,OO,3835,146,SLC,OKC,866,7
2007,3,1,4,1345,1445,AA,1395,183,DFW,LAS,1055,3
2007,12,9,7,725,820,WN,758,52,FLL,TPA,197,-5
2007,4,30,1,1320,1750,AA,732,271,DFW,LGA,1389,56
2007,3,21,3,955,1249,B6,504,175,FLL,EWR,1065,-8
2007,12,16,7,1825,2004,OO,6485,84,ORD,SGF,438,180
2007,12,28,5,1816,1947,OO,6566,190,MSN,DEN,826,14
2007,9,28,5,1922,2219,FL,425,109,MCI,ATL,692,-8
2007,9,22,6,1120,1235,MQ,4324,74,EVV,ORD,273,-4
2007,6,25,1,630,758,US,1019,81,BOS,PHL,280,-8
2007,1,4,4,1920,2100,US,750,97,CLT,BUF,546,15
2007,10,17,3,700,718,NW,1235,64,DTW,ORD,235,-17
2007,6,7,4,1805,1925,WN,831,74,DAL,MSY,437,16
2007,11,6,2,1230,1820,AA,2350,220,SEA,DFW,1660,-18
2007,7,12,4,1840,1950,WN,1069,75,SAN,PHX,304,51
2007,2,9,5,2140,2233,AS,140,55,FAI,ANC,261,-10
2007,5,19,6,1615,1850,DL,1868,98,PHX,SLC,507,-2
2007,8,6,1,1527,1610,UA,135,105,TUL,DEN,541,39
2007,7,12,4,1720,1846,OO,3888,145,OMA,SLC,839,13
2007,6,3,7,740,920,AA,1599,230,CLT,DFW,936,69
2007,6,10,7,1205,1420,WN,960,118,PIT,MCO,834,31
2007,7,13,5,2337,737,UA,112,312,OAK,IAD,2408,-3
2007,7,22,7,1850,1949,XE,2635,48,BUF,CLE,192,269
2007,8,25,6,1440,1930,WN,417,148,LAS,SAT,1069,4
2007,1,4,4,940,1105,AA,1655,72,MSP,ORD,334,-23
2007,3,20,2,1120,1426,B6,452,209,FLL,BOS,1237,22
2007,11,20,2,1620,1850,AA,557,303,ORD,LAX,1745,74
2007,11,29,4,735,940,OO,4028,211,STL,SLC,1156,21
2007,8,18,6,1526,1607,OO,5876,46,COS,DEN,72,-5
2007,7,9,1,1315,1507,NW,1215,169,BDL,MSP,1050,27
2007,3,21,3,610,818,OH,5044,132,BDL,CVG,661,-1
2007,8,3,5,1645,35,WN,328,280,LAS,ALB,2237,8
2007,9,29,6,845,955,AA,379,188,AUS,LAX,1242,-5
2007,10,10,3,1700,1805,MQ,3392,65,LBB,DFW,282,-1
2007,7,17,2,1805,2045,OO,2914,96,COS,MCI,538,-5
2007,5,6,7,1100,1401,DL,1078,129,DFW,ATL,732,3
2007,9,1,6,813,941,UA,775,134,IAH,DEN,861,-21
2007,2,20,2,615,822,EV,4573,62,TUP,ATL,253,-15
2007,5,30,3,1220,1456,OO,3862,87,PSP,SLC,541,-13
2007,3,19,1,1100,1149,US,944,46,RDU,CLT,130,-5
2007,1,5,5,1350,1600,WN,144,123,TPA,BWI,842,-9
2007,11,8,4,737,1005,XE,7651,167,PDX,LAX,834,8
2007,9,8,6,1705,1848,OH,5257,174,CVG,SAT,1024,11
2007,10,10,3,1650,1755,9E,4734,53,MSP,FAR,223,-14
2007,7,2,1,1122,1402,AS,641,161,LAS,SEA,866,-8
2007,5,16,3,1725,1810,9E,5964,100,CAE,MEM,511,-10
2007,12,28,5,906,958,9E,5861,146,DTW,STL,440,32
2007,7,17,2,620,731,US,793,61,SYR,DCA,298,-14
2007,6,23,6,1850,2200,UA,660,126,ORD,ATL,606,38
2007,8,30,4,735,850,XE,2617,66,CLE,DCA,310,-19
2007,12,19,3,1905,2035,9E,5715,94,MEM,MLI,442,4
2007,2,13,2,755,1010,AA,908,186,MIA,DFW,1121,-2
2007,2,23,5,2100,2217,OH,5289,188,CVG,DEN,1069,139
2007,2,20,2,1845,2010,MQ,3269,80,DFW,MLU,293,-11
2007,2,20,2,1000,1128,UA,417,100,LGA,IAD,229,10
2007,10,27,6,2120,2330,B6,338,121,MCO,IAD,758,-18
2007,10,19,5,953,1123,OO,5466,102,MRY,LAX,267,22
2007,6,24,7,1355,1752,CO,1550,161,MCI,EWR,1092,38
2007,3,7,3,720,1050,AA,1510,145,DFW,DTW,987,-11
2007,6,10,7,1530,1645,MQ,3161,75,SNA,SJC,342,30
2007,7,2,1,1815,2015,AA,2091,166,FLL,DFW,1119,102
2007,9,21,5,1711,2034,UA,1202,148,SMF,DEN,910,-6
2007,11,14,3,640,1050,WN,638,180,PHX,BNA,1448,-12
2007,12,22,6,1108,1326,OO,6022,105,ORD,DTW,235,33
2007,4,12,4,1300,1631,AS,508,155,PDX,DEN,992,5
2007,12,16,7,1650,1805,MQ,4004,132,CLT,ORD,599,-11
2007,9,13,4,935,1040,MQ,4722,60,BNA,STL,271,-11
2007,1,16,2,1541,1659,UA,148,93,DSM,ORD,299,12
2007,6,25,1,1500,1755,XE,102,107,ONT,ELP,670,-10
2007,4,16,1,1745,1930,XE,2835,96,PNS,IAH,489,-18
2007,7,6,5,1108,1237,OH,5055,91,RDU,CVG,390,2
2007,11,27,2,1840,2024,US,1452,96,JAX,DCA,634,9
2007,4,20,5,740,906,DL,1638,84,SDF,ATL,321,-4
2007,2,14,3,910,1050,OO,3983,168,MCI,SLC,919,3
2007,7,15,7,2130,2339,FL,50,299,ATL,SFO,2139,25
2007,10,10,3,1140,1253,OO,3705,75,SGU,SLC,269,-3
2007,7,5,4,1720,1830,9E,5723,60,STL,MEM,256,-15
2007,10,22,1,1720,1939,UA,1469,248,MIA,DEN,1709,-11
2007,3,7,3,1142,1518,US,45,405,PHX,KOA,2860,12
2007,11,18,7,1853,2038,NW,945,104,MEM,ORD,491,-3
2007,9,26,3,555,720,MQ,3882,127,LEX,DFW,785,-22
2007,2,16,5,2038,2104,YV,2739,78,PHX,LGB,355,-11
2007,3,22,4,1118,1157,OO,6740,92,OKC,DEN,495,11
2007,8,22,3,1200,1310,WN,3220,62,LAX,OAK,337,-9
2007,12,4,2,825,927,OO,6555,63,DEN,GJT,212,-5
2007,2,8,4,2105,2330,WN,375,87,ABQ,DAL,580,11
2007,2,19,1,1845,2001,OH,5307,69,DTW,CVG,229,-12
2007,1,21,7,1800,1920,MQ,3358,76,LIT,DFW,304,46
2007,3,6,2,1201,1835,DL,412,297,PHX,JFK,2153,11
2007,12,27,4,800,1133,DL,1879,221,BOS,TPA,1185,2
2007,9,6,4,1610,1745,MQ,4755,73,JFK,DCA,213,-23
2007,3,12,1,1752,2016,UA,947,303,IAD,LAX,2288,-25
2007,3,12,1,810,1225,AA,2146,310,SJU,ORD,2072,-12
2007,11,3,6,900,1148,UA,606,102,ORD,DCA,612,-13
2007,4,29,7,1110,1242,9E,5934,85,DSM,MEM,490,-12
2007,4,10,2,2040,2234,UA,509,169,DEN,SEA,1024,-11
2007,11,21,3,1115,1155,NW,1753,43,MSP,RST,76,-4
2007,3,3,6,600,730,US,470,164,AUS,PHX,872,6
2007,7,24,2,933,1123,EV,4686,86,ATL,FWA,508,-31
2007,7,17,2,1925,2145,OH,5340,142,CVG,BGR,906,2
2007,7,7,6,1300,1335,AA,1221,91,DFW,ELP,551,-3
2007,1,11,4,1030,1402,XE,2129,145,IAH,GSO,986,-12
2007,10,20,6,1155,1304,MQ,3243,64,DFW,SHV,190,13
2007,2,17,6,1155,1245,WN,457,57,AUS,DAL,189,7
2007,8,3,5,1255,1354,XE,2303,47,EWR,BDL,116,18
2007,3,2,5,635,815,WN,2700,151,PVD,MDW,842,-13
2007,11,21,3,2140,2235,AA,417,60,DFW,AUS,190,45
2007,12,15,6,1230,1422,9E,3786,102,IAD,DTW,383,-15
2007,12,29,6,1630,1735,9E,5740,53,JAN,MEM,189,-14
2007,12,26,3,2145,2245,9E,2981,134,DTW,FWA,128,78
2007,11,15,4,820,1254,US,1,241,PHX,ORD,1440,20
2007,3,12,1,1535,1755,CO,370,193,EWR,MSP,1008,-1
2007,4,6,5,1115,1241,UA,579,111,DEN,BIL,455,24
2007,6,10,7,955,1234,OO,3810,95,SMF,SLC,532,0
2007,4,4,3,1610,1925,AA,1230,147,ORD,BOS,867,45
2007,11,22,4,1600,1659,MQ,3065,54,LAX,SAN,109,-7
2007,1,5,5,1250,1306,NW,1239,94,DTW,ORD,235,17
